SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Add-ons,tenureBins,InternetServices,gender_Female,gender_Male,PaymentMethod_Bank_transfer_(automatic),PaymentMethod_Credit_card_(automatic),PaymentMethod_Electronic_check,PaymentMethod_Mailed_check
0,0,0,0,0,1,0,0.2572139303482587,0.2728560243183493,3,2,1,1,0,1,0,0,0
1,0,0,1,1,0,1,0.7915422885572139,0.5657355379513634,3,2,2,0,1,0,0,1,0
0,0,0,0,0,2,1,0.47064676616915413,0.553547577376566,6,2,1,0,1,1,0,0,0
1,1,0,1,1,2,0,0.8671641791044776,0.8058849944731026,4,2,2,1,0,0,1,0,0
0,1,1,0,0,2,1,0.37960199004975126,0.4546391396462786,5,2,1,0,1,0,0,0,1
1,1,0,1,0,0,1,0.5253731343283582,0.3966527726602801,0,2,2,1,0,0,0,1,0
1,0,0,1,0,1,1,0.01791044776119402,0.04801492262343405,0,0,0,1,0,0,0,0,1
0,1,1,1,1,0,1,0.754228855721393,0.059730794030950635,3,0,2,1,0,0,0,0,1
0,1,1,1,1,0,1,0.7557213930348259,0.4820260685335299,2,1,2,1,0,0,0,1,0
0,1,1,0,0,0,1,0.3029850746268657,0.2873065585851142,4,2,1,1,0,1,0,0,0
0,0,0,1,0,1,0,0.018905472636815884,0.04072056927044952,0,0,0,1,0,0,0,0,1
0,1,0,1,1,0,1,0.6791044776119403,0.2082604089904201,1,0,2,1,0,0,0,1,0
1,1,1,1,1,1,0,0.5771144278606964,0.4783702560795874,4,2,1,1,0,0,0,1,0
0,0,0,1,0,0,1,0.009950248756218888,0.002216516212232867,0,0,0,1,0,1,0,0,0
0,1,1,1,0,1,1,0.25074626865671645,0.03978214812085483,0,0,1,0,1,0,0,0,1
0,0,0,1,0,0,0,0.8263681592039801,0.20664264001473842,4,0,2,0,1,0,1,0,0
0,1,0,0,0,0,1,0.2691542288557213,0.2469832350773766,3,1,1,1,0,1,0,0,0
0,0,0,1,1,1,1,0.908457711442786,0.4154384672070745,5,1,2,1,0,1,0,0,0
0,1,0,1,1,1,1,0.8880597014925372,0.7914690033161387,4,2,2,1,0,0,0,1,0
0,1,0,1,0,0,0,0.018905472636815884,0.017991203021370673,0,0,0,1,0,1,0,0,0
0,1,0,1,0,2,1,0.01691542288557213,0.14217943994104645,0,2,0,0,1,1,0,0,0
0,1,0,1,1,2,1,0.5626865671641791,0.6120808769344143,4,2,1,0,1,0,1,0,0
1,1,0,0,0,2,1,0.31044776119402984,0.33478606300663233,3,2,1,1,0,0,1,0,0
0,1,0,1,0,2,1,0.021890547263681587,0.09096352247605012,0,1,0,0,1,1,0,0,0
0,0,0,1,1,0,1,0.56318407960199,0.06591401068533531,0,0,2,0,1,0,0,1,0
0,0,1,1,0,0,0,0.27263681592039796,0.11342230103168756,0,0,1,0,1,0,0,0,1
0,0,0,1,1,1,0,0.718407960199005,0.6707696204863671,2,2,2,0,1,0,1,0,0
1,0,0,1,1,0,1,0.7034825870646766,0.26381724392041267,2,1,2,0,1,0,0,1,0
0,0,0,1,0,0,1,0.36467661691542286,0.006321389093588799,2,0,1,1,0,0,0,1,0
1,0,0,1,1,0,1,0.7751243781094528,0.1760777450257922,2,0,2,1,0,0,0,1,0
0,1,0,1,0,2,0,0.5248756218905473,0.5050432940309507,4,2,1,1,0,1,0,0,0
1,0,0,0,0,1,0,0.15870646766169155,0.18383843036109065,1,1,1,1,0,0,0,1,0
0,1,1,0,0,2,0,0.41243781094527365,0.4746971720707443,5,2,1,1,0,1,0,0,0
0,1,1,1,1,1,0,0.062189054726368154,0.039563375092114966,0,0,0,0,1,1,0,0,0
0,0,0,1,0,2,0,0.015920398009950265,0.12989360722181284,0,2,0,1,0,1,0,0,0
0,1,1,1,1,2,0,0.8875621890547264,0.8724092667649227,5,2,2,1,0,0,0,0,1
0,0,0,1,0,2,0,0.026368159203980085,0.079374309137804,0,1,0,1,0,0,1,0,0
0,0,0,1,0,1,0,0.36716417910447763,0.08554025423728814,2,0,1,1,0,0,0,0,1
0,0,0,1,0,2,0,0.020398009950248763,0.08555752579218866,0,1,0,1,0,0,0,0,1
1,1,0,1,1,0,1,0.7592039800995024,0.21873272844509953,2,0,2,0,1,0,0,1,0
0,0,0,1,1,1,1,0.9960199004975124,0.8985987011790716,6,2,2,0,1,1,0,0,0
0,0,0,0,0,0,0,0.17910447761194026,0.043063743551952846,2,0,1,1,0,0,0,1,0
1,1,0,1,1,1,1,0.7915422885572139,0.6285464259395727,3,2,2,1,0,1,0,0,0
0,0,0,1,0,0,0,0.25970149253731345,0.00935542557111275,0,0,1,0,1,0,0,1,0
1,1,0,1,1,0,0,0.9004975124378108,0.6254490604274134,5,2,2,1,0,1,0,0,0
0,1,1,1,1,0,0,0.6154228855721392,0.254674834193073,4,1,1,0,1,0,1,0,0
0,0,0,1,1,0,0,0.4656716417910447,0.1643733879882093,3,0,1,0,1,0,0,0,1
0,0,1,1,0,0,1,0.01791044776119402,0.008687592114959472,0,0,0,0,1,0,0,0,1
0,0,0,1,1,2,0,0.6203980099502486,0.6572632645541636,5,2,1,0,1,1,0,0,0
0,0,0,1,1,0,1,0.5701492537313433,0.019148397199705236,0,0,2,1,0,0,0,1,0
0,1,0,1,1,2,0,0.5238805970149254,0.5385385961680178,4,2,1,0,1,0,1,0,0
0,0,0,1,0,0,1,0.5104477611940298,0.025596444362564485,0,0,2,1,0,1,0,0,0
0,1,1,1,0,0,0,0.3771144278606965,0.28777864775239503,1,1,1,1,0,0,0,1,0
0,0,0,1,0,2,1,0.6388059701492538,0.6396577929255712,5,2,1,1,0,0,1,0,0
1,0,0,1,1,0,1,0.8577114427860696,0.56004168201916,4,1,2,1,0,0,0,1,0
0,0,0,1,0,0,0,0.5124378109452736,0.19912375644804717,0,1,2,0,1,0,0,1,0
0,0,0,1,1,2,1,0.9442786069651742,0.920378131908622,6,2,2,1,0,0,1,0,0
0,0,0,1,1,0,1,0.7487562189054726,0.04170504789977893,3,0,2,1,0,0,0,1,0
1,1,0,1,1,1,0,0.45572139303482584,0.4493598010316876,2,2,1,0,1,1,0,0,0
0,1,1,1,0,0,0,0.32288557213930347,0.04034059506263818,1,0,1,1,0,0,0,0,1
1,0,0,1,1,0,1,0.7641791044776118,0.5186705508474577,3,1,2,1,0,0,0,1,0
1,0,0,1,0,0,1,0.30845771144278605,0.010489591009579956,1,0,1,0,1,0,0,1,0
0,0,0,1,0,0,0,0.31592039800995025,0.11549488761974946,1,0,1,0,1,0,0,0,1
0,0,1,1,0,1,0,0.013930348258706454,0.10689941046425941,0,2,0,0,1,0,1,0,0
0,0,1,1,0,0,1,0.01741293532338306,0.04347250368459839,0,0,0,0,1,0,0,1,0
0,1,1,1,0,2,1,0.6159203980099502,0.6448219878408255,5,2,1,0,1,0,1,0,0
0,0,1,1,0,1,0,0.3776119402985074,0.18049350589535743,2,1,1,0,1,0,0,0,1
1,1,0,1,0,1,1,0.7492537313432835,0.3518215733235078,4,1,2,0,1,0,0,1,0
1,1,0,1,1,0,1,0.5686567164179105,0.06137734893146647,0,0,2,0,1,0,0,1,0
1,1,0,1,0,2,0,0.7019900497512437,0.553300018422992,3,2,2,1,0,0,1,0,0
1,1,0,1,1,2,1,0.9124378109452737,0.879035786661754,5,2,2,0,1,0,0,1,0
0,0,0,1,0,0,0,0.6199004975124378,0.021197955047899782,1,0,2,1,0,0,0,1,0
0,1,1,1,1,2,1,0.7855721393034826,0.7956775055268978,3,2,2,0,1,0,0,1,0
0,1,1,1,0,0,0,0.5656716417910447,0.13259372697126015,1,0,2,0,1,0,0,0,1
0,1,1,1,1,1,1,0.572139303482587,0.49100151989683133,4,2,1,1,0,1,0,0,0
0,0,0,0,0,2,0,0.4149253731343284,0.4514899594694179,5,2,1,1,0,0,1,0,0
0,1,1,1,0,0,1,0.0288557213930348,0.03523972918201917,0,0,0,0,1,0,0,1,0
0,1,0,1,1,1,0,0.8164179104477611,0.6464685427413412,3,2,2,0,1,0,1,0,0
0,1,0,1,0,0,1,0.46766169154228854,0.43657885040530586,3,2,1,1,0,0,1,0,0
0,1,1,1,0,1,0,0.6631840796019901,0.6061740051584378,6,2,1,0,1,1,0,0,0
0,0,1,1,0,0,1,0.607960199004975,0.009136652542372881,1,0,2,1,0,0,0,1,0
0,1,1,1,0,0,1,0.6547263681592039,0.49820375829034647,3,2,2,1,0,1,0,0,0
0,1,0,1,0,1,1,0.7517412935323382,0.33849944731024323,3,1,2,0,1,0,0,1,0
0,1,1,1,1,2,1,0.06368159203980098,0.05427298268238763,0,0,0,1,0,0,1,0,0
1,1,0,1,1,0,1,0.6626865671641791,0.3032194178334562,1,1,2,1,0,0,0,1,0
1,1,0,1,1,0,1,0.7099502487562188,0.705554532056006,2,2,2,1,0,1,0,0,0
0,1,1,1,1,2,0,0.07462686567164178,0.0,0,0,0,0,1,0,0,0,1
0,0,1,1,1,2,1,0.6791044776119403,0.6773615972733973,5,2,1,0,1,1,0,0,0
0,1,0,1,1,2,0,0.6786069651741293,0.4115811532792926,5,1,1,1,0,0,1,0,0
0,1,1,0,0,2,0,0.4129353233830846,0.4173210666912307,5,2,1,1,0,0,0,0,1
0,1,1,1,1,0,0,0.7,0.33261560427413417,3,1,2,1,0,0,1,0,0
0,0,0,1,0,0,0,0.006965174129353213,0.01268307848194547,0,0,0,0,1,0,0,0,1
0,1,0,1,0,0,0,0.5646766169154228,0.07288020449521004,1,0,2,0,1,0,0,1,0
0,0,0,1,1,2,0,0.7880597014925373,0.7199935519528372,3,2,2,1,0,1,0,0,0
0,1,0,1,1,2,0,0.4666666666666667,0.5390740143699337,3,2,1,0,1,1,0,0,0
0,1,1,1,0,0,0,0.011940298507462671,0.002239544952100221,0,0,0,1,0,0,0,0,1
0,1,1,1,1,1,0,0.735820895522388,0.29570629145173183,2,1,2,0,1,1,0,0,0
0,0,0,1,1,0,1,0.5636815920398011,0.015665300294767873,0,0,2,1,0,0,0,0,1
0,1,0,1,1,1,0,0.5557213930348258,0.4414551860722182,4,2,1,1,0,1,0,0,0
0,0,0,1,1,0,0,0.645771144278607,0.3279810703758291,1,1,2,0,1,0,0,1,0
1,1,0,1,0,1,0,0.37363184079601985,0.2629076086956522,1,1,1,0,1,0,0,1,0
0,0,0,1,0,0,1,0.2641791044776119,0.005158437730287399,0,0,1,0,1,0,0,1,0
0,1,0,1,1,1,1,0.47661691542288565,0.5057686993367724,2,2,1,0,1,0,1,0,0
1,1,0,1,1,1,1,0.8691542288557214,0.8189192612380252,4,2,2,1,0,0,0,1,0
1,1,0,1,1,1,1,0.772139303482587,0.5775895817980841,2,2,2,1,0,0,1,0,0
0,1,1,1,0,1,1,0.8502487562189055,0.6513391212232867,5,2,2,1,0,1,0,0,0
0,1,1,1,1,0,0,0.4592039800995025,0.03648903831982314,3,0,1,0,1,0,1,0,0
0,0,0,1,0,1,1,0.8164179104477611,0.5162985906411202,4,1,2,1,0,0,0,1,0
0,1,1,1,0,2,0,0.020895522388059695,0.0023431742815033167,0,0,0,1,0,0,0,0,1
0,0,0,1,0,0,0,0.3308457711442786,0.10368690125276346,1,0,1,0,1,0,0,0,1
0,0,0,1,1,0,1,0.7696517412935323,0.17912329587324985,3,0,2,1,0,0,1,0,0
0,0,0,1,1,0,1,0.8169154228855721,0.15646301584377303,3,0,2,1,0,0,0,1,0
0,1,1,1,1,0,1,0.7686567164179104,0.2206383566691231,3,0,2,1,0,1,0,0,0
0,0,1,1,0,0,0,0.3606965174129353,0.006275331613854091,2,0,1,1,0,0,0,1,0
0,1,0,1,1,0,1,0.843781094527363,0.6823127763448785,5,2,2,0,1,0,0,1,0
1,0,0,1,1,1,1,0.4537313432835821,0.4806501013264555,3,2,1,1,0,0,1,0,0
0,0,0,0,0,0,1,0.16467661691542285,0.013120624539425205,1,0,1,1,0,0,1,0,0
0,1,0,1,0,0,1,0.31840796019900497,0.25579748526160656,1,1,1,1,0,0,1,0,0
0,0,0,0,0,1,0,0.21293532338308457,0.20710321481208552,3,1,1,1,0,0,1,0,0
0,1,1,1,1,1,1,0.6343283582089552,0.2398558400884304,4,1,1,0,1,0,1,0,0
0,1,0,1,1,0,1,0.8009950248756219,0.5220269896831246,4,1,2,1,0,0,0,1,0
1,1,0,1,1,0,1,0.7119402985074627,0.6482072126013265,2,2,2,0,1,1,0,0,0
0,1,1,1,0,1,1,0.4313432835820895,0.1854964996315402,3,1,1,0,1,1,0,0,0
0,1,1,0,0,2,0,0.4597014925373134,0.521370670596905,6,2,1,1,0,1,0,0,0
1,0,0,1,0,0,1,0.6228855721393034,0.0865477616064849,1,0,2,1,0,0,0,1,0
0,1,1,1,1,2,1,0.9034825870646767,0.8645622236551217,5,2,2,1,0,1,0,0,0
0,1,1,1,1,2,1,0.05820895522388059,0.06763540899042005,0,0,0,0,1,1,0,0,0
0,0,0,1,0,0,1,0.5134328358208955,0.023011468312453945,0,0,2,1,0,0,0,1,0
0,1,1,1,0,0,0,0.5646766169154228,0.18123042557111277,1,0,2,0,1,1,0,0,0
0,0,1,1,0,0,0,0.01691542288557213,0.019678058216654387,0,0,0,1,0,0,0,0,1
0,1,1,1,0,1,0,0.8323383084577115,0.19197333271923364,4,0,2,0,1,0,0,1,0
0,0,0,1,0,0,1,0.5139303482587065,0.008048544583640386,0,0,2,0,1,0,0,1,0
0,0,0,1,0,0,1,0.3681592039800995,0.19754628776713343,2,1,1,0,1,0,0,1,0
0,1,0,1,0,0,1,0.5089552238805971,0.007990972733971998,0,0,2,1,0,0,0,0,1
0,1,1,1,0,2,0,0.020398009950248763,0.14924350589535743,0,2,0,1,0,1,0,0,0
0,1,1,1,1,1,0,0.6686567164179105,0.7255031779661019,5,2,1,0,1,0,0,1,0
0,0,0,1,0,0,0,0.7104477611940299,0.3020967667649227,3,1,2,0,1,0,0,0,1
0,0,0,1,0,1,1,0.4263681592039801,0.38664102800294775,2,2,1,0,1,0,0,1,0
1,1,0,1,0,2,1,0.9099502487562189,0.9101245854826825,6,2,2,1,0,1,0,0,0
0,1,1,1,0,2,0,0.01243781094527363,0.011151667280766397,0,0,0,0,1,0,1,0,0
0,0,0,1,1,0,1,0.8228855721393035,0.03799166359616802,3,0,2,0,1,0,0,1,0
0,1,1,1,1,0,1,0.8880597014925372,0.3733534450994842,5,1,2,1,0,0,0,1,0
1,1,0,1,1,1,0,0.8592039800995025,0.7852167004421519,4,2,2,1,0,0,1,0,0
0,1,0,1,0,2,0,0.015422885572139305,0.1166635961680177,0,2,0,0,1,0,0,1,0
0,0,0,1,1,0,0,0.3532338308457711,0.07000736919675757,1,0,1,0,1,0,0,1,0
0,0,0,1,0,0,0,0.01791044776119402,0.0038803426676492273,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0.24029850746268655,0.016857037582903467,3,0,1,0,1,0,0,0,1
0,0,0,1,0,0,0,0.01741293532338306,0.01584377302873987,0,0,0,1,0,1,0,0,0
0,0,0,1,0,2,0,0.014427860696517386,0.1443671702284451,0,2,0,0,1,1,0,0,0
0,1,1,0,0,0,1,0.2646766169154229,0.1661063006632277,3,1,1,0,1,0,0,1,0
0,0,0,1,0,2,0,0.015920398009950265,0.09030144620486369,0,1,0,1,0,0,0,0,1
0,0,1,1,0,0,0,0.009950248756218888,0.002216516212232867,0,0,0,0,1,0,0,0,1
0,0,0,1,1,1,0,0.5029850746268656,0.4733960482682389,4,2,1,0,1,1,0,0,0
0,1,0,1,0,0,0,0.5965174129353233,0.16911730840088432,2,0,2,0,1,0,0,1,0
0,1,0,0,0,0,1,0.3034825870646766,0.07293201915991157,3,0,1,1,0,1,0,0,0
0,1,1,1,0,2,0,0.006965174129353213,0.07069247420781137,0,1,0,0,1,0,0,0,1
0,0,0,1,0,0,0,0.011442786069651711,0.0022337877671333825,0,0,0,0,1,0,0,0,1
1,0,0,1,0,0,1,0.7582089552238807,0.08554601142225499,3,0,2,1,0,0,1,0,0
0,1,1,1,1,2,0,0.9582089552238805,0.9563893238761976,6,2,2,0,1,1,0,0,0
0,0,0,1,0,0,0,0.009452736318407956,0.002210759027266028,0,0,0,0,1,0,0,1,0
0,0,0,1,0,2,0,0.021890547263681587,0.12005457811348566,0,2,0,0,1,0,0,0,1
0,1,1,1,0,0,0,0.011442786069651711,0.022809966838614592,0,0,0,1,0,1,0,0,0
0,0,0,1,0,0,0,0.015920398009950265,0.0065862196020633765,0,0,0,1,0,0,0,0,1
0,1,1,1,1,2,1,0.6338308457711442,0.6449659174649963,5,2,1,0,1,1,0,0,0
0,1,1,1,0,1,0,0.3522388059701492,0.22330393330876935,2,1,1,0,1,0,0,0,1
0,1,1,1,1,0,1,0.7243781094527363,0.34019205969049376,2,1,2,1,0,1,0,0,0
0,1,0,1,1,1,1,0.7960199004975124,0.6342517962417098,3,2,2,1,0,0,0,1,0
1,1,1,1,0,0,1,0.8024875621890547,0.33521785187914527,4,1,2,1,0,0,0,1,0
1,0,0,1,1,2,1,0.9034825870646767,0.8184644436256449,5,2,2,0,1,0,0,1,0
0,0,0,1,0,2,1,0.019402985074626844,0.1372858327192336,0,2,0,0,1,1,0,0,0
1,0,0,0,0,0,0,0.18308457711442783,0.15141396462785559,2,1,1,0,1,0,0,1,0
1,1,0,1,1,0,0,0.708457711442786,0.3232832074428888,2,1,2,0,1,0,0,1,0
0,1,1,1,0,0,0,0.4099502487562189,0.08990995762711866,3,0,1,1,0,1,0,0,0
0,1,0,1,0,0,0,0.372636815920398,0.006413504053058218,2,0,1,0,1,0,0,0,1
0,1,1,1,1,2,1,0.4134328358208955,0.37380826271186446,2,2,1,1,0,1,0,0,0
0,0,0,1,1,2,1,0.7900497512437811,0.776477293662491,4,2,2,0,1,0,1,0,0
0,0,0,1,1,0,1,0.6039800995024875,0.1067785095799558,1,0,2,1,0,0,0,1,0
1,0,0,1,1,0,1,0.8412935323383085,0.30630526897568167,4,1,2,1,0,0,0,0,1
0,0,0,1,1,1,1,0.9278606965174129,0.6566933032424467,5,2,2,1,0,0,0,1,0
0,1,1,1,1,1,1,0.763681592039801,0.5030455508474577,3,1,2,0,1,0,1,0,0
0,1,1,1,1,1,1,0.8651741293532339,0.6491629053058218,4,2,2,0,1,0,0,1,0
0,1,1,0,0,2,1,0.41094527363184075,0.4725382277081798,5,2,1,1,0,0,0,1,0
0,1,1,0,0,1,0,0.12089552238805967,0.10807963338246132,1,1,1,0,1,1,0,0,0
1,1,1,1,0,0,1,0.8582089552238806,0.5835540254237289,5,1,2,1,0,0,0,1,0
0,1,0,1,0,2,1,0.6213930348258706,0.6569005619012529,5,2,1,1,0,0,1,0,0
0,1,1,1,1,0,0,0.05970149253731341,0.09654799189388358,0,1,0,1,0,1,0,0,0
0,0,0,1,1,1,1,0.8527363184079603,0.7395679808400886,4,2,2,1,0,0,0,1,0
0,1,0,1,0,2,1,0.013432835820895522,0.130601740972734,0,2,0,1,0,1,0,0,0
0,1,1,1,0,1,1,0.3741293532338309,0.09877026529108328,2,0,1,0,1,0,0,0,1
0,0,0,1,0,0,0,0.01741293532338306,0.04809552321296979,0,0,0,0,1,0,0,0,1
0,1,0,1,0,2,0,0.008457711442786064,0.15802897015475315,0,2,0,1,0,0,1,0,0
1,1,0,1,1,1,0,0.7701492537313434,0.6300375368459838,4,2,2,1,0,0,0,1,0
1,1,0,1,1,0,1,0.772636815920398,0.31609248341930735,3,1,2,0,1,0,0,1,0
0,1,1,1,1,0,1,0.6517412935323383,0.21301008658806195,1,0,2,1,0,0,0,1,0
1,1,0,1,1,0,1,0.7144278606965173,0.3025055268975682,2,1,2,1,0,0,0,1,0
0,1,1,1,1,2,1,0.535820895522388,0.48301054716285935,3,2,1,1,0,1,0,0,0
0,0,1,1,0,1,0,0.6228855721393034,0.16649203205600593,5,0,1,0,1,0,0,1,0
0,0,0,1,0,0,0,0.663681592039801,0.0769620486366986,2,0,2,1,0,0,0,1,0
0,1,1,1,0,0,0,0.6522388059701492,0.21880181466470158,3,0,2,1,0,0,0,1,0
0,0,0,1,0,0,1,0.518905472636816,0.27704725497420785,0,1,2,1,0,1,0,0,0
0,1,0,1,1,0,1,0.8059701492537313,0.25175018422991896,4,0,2,0,1,0,0,1,0
0,1,1,1,1,2,1,0.9532338308457712,0.9544491525423731,6,2,2,0,1,0,1,0,0
1,0,0,1,1,2,1,0.0681592039800995,0.20609570744288877,0,2,0,0,1,0,1,0,0
0,1,0,1,1,2,1,0.7233830845771144,0.7448185335298454,6,2,1,1,0,1,0,0,0
0,0,0,1,0,0,1,0.7094527363184079,0.01031111827560796,2,0,2,0,1,0,0,1,0
1,1,1,1,0,2,1,0.5407960199004974,0.470287168386146,4,2,1,1,0,0,1,0,0
0,1,0,1,1,0,1,0.5920398009950248,0.5133278831982314,1,2,2,1,0,0,0,1,0
0,0,0,1,0,0,0,0.5781094527363183,0.008791221444362564,1,0,2,1,0,0,0,1,0
1,1,0,1,1,0,1,0.6243781094527363,0.04279315585851143,1,0,2,1,0,0,0,1,0
1,1,0,1,1,0,1,0.8213930348258706,0.011606484893146649,3,0,2,1,0,0,0,1,0
0,0,0,1,0,0,1,0.026368159203980085,0.02844049373618276,0,0,0,1,0,0,0,0,1
0,0,1,1,0,0,1,0.2601990049751243,0.00511238025055269,0,0,1,0,1,0,0,1,0
0,1,1,1,1,1,0,0.36467661691542286,0.30099714443625647,1,2,1,0,1,1,0,0,0
0,0,0,1,1,2,0,0.06716417910447761,0.17392455784819458,0,2,0,0,1,0,0,0,1
0,0,0,1,0,0,0,0.26965174129353237,0.010305361090641122,0,0,1,0,1,0,0,1,0
1,1,0,1,1,0,1,0.7985074626865671,0.34590894436256453,3,1,2,0,1,0,0,1,0
0,0,1,0,0,0,1,0.07014925373134329,0.0029131355932203395,0,0,1,0,1,0,0,1,0
0,1,0,1,1,1,0,0.7746268656716417,0.6910291543846722,3,2,2,0,1,0,0,1,0
1,1,0,1,0,0,1,0.708955223880597,0.07791774134119382,2,0,2,0,1,0,0,1,0
0,0,0,1,0,2,1,0.008457711442786064,0.14610008290346355,0,2,0,0,1,0,0,0,1
0,0,0,1,1,2,0,0.07462686567164178,0.19053403647752398,0,2,0,0,1,0,0,0,1
0,0,0,1,1,0,1,0.6661691542288557,0.06937983603537215,1,0,2,0,1,0,0,0,1
1,1,0,1,1,0,1,0.5587064676616916,0.00856669123065586,0,0,2,0,1,0,0,1,0
0,0,1,1,0,0,1,0.5134328358208955,0.09643284819454681,3,0,1,0,1,0,0,0,1
0,1,0,1,1,1,0,0.072636815920398,0.07739959469417836,0,1,0,1,0,0,0,0,1
0,0,0,1,1,2,0,0.06666666666666665,0.14830508474576273,0,2,0,1,0,1,0,0,0
0,0,1,1,1,2,1,0.4343283582089552,0.0,3,0,1,0,1,1,0,0,0
1,1,0,1,1,2,0,0.7970149253731342,0.79787675018423,3,2,2,0,1,1,0,0,0
0,0,0,1,0,2,0,0.5258706467661691,0.02456590825350037,4,0,1,1,0,0,0,0,1
0,1,1,1,1,1,1,0.7930348258706468,0.5662651989683125,3,2,2,0,1,0,0,1,0
0,0,0,1,0,1,0,0.37213930348258706,0.3096041359616802,1,1,1,1,0,0,1,0,0
1,0,1,1,1,0,1,0.8263681592039801,0.3424949336772292,3,1,2,1,0,0,0,1,0
1,1,0,1,1,0,1,0.6517412935323383,0.376928656963891,2,1,2,0,1,1,0,0,0
0,1,1,1,0,2,1,0.01840796019900498,0.10787237472365514,0,1,0,0,1,0,0,0,1
1,1,1,1,1,0,1,0.7462686567164178,0.6649030490051585,3,2,2,0,1,0,0,1,0
0,0,0,1,1,0,0,0.8208955223880597,0.15121246315401624,3,0,2,0,1,0,0,1,0
0,1,1,1,1,2,0,0.9059701492537312,0.8448726510685337,5,2,2,1,0,0,0,1,0
0,0,0,1,0,0,0,0.5701492537313433,0.008699106484893148,1,0,2,1,0,0,0,1,0
1,1,0,1,1,0,0,0.7218905472636815,0.22464535740604277,2,0,2,1,0,0,0,1,0
0,1,1,1,0,1,0,0.5288557213930348,0.5166843220338984,4,2,1,0,1,0,1,0,0
0,0,0,1,0,1,0,0.020398009950248763,0.05470477155490053,0,0,0,0,1,0,0,0,1
0,0,0,1,1,0,0,0.5940298507462687,0.03518215733235078,1,0,2,1,0,1,0,0,0
0,0,0,1,1,2,1,0.9253731343283581,0.9193245670596906,5,2,2,1,0,0,0,1,0
0,1,1,1,0,0,1,0.015422885572139305,0.02265452284450995,0,0,0,1,0,1,0,0,0
0,1,1,1,1,1,0,0.4701492537313433,0.4376957442888726,3,2,1,1,0,0,0,0,1
0,0,0,1,0,0,1,0.5283582089552238,0.008215502947678704,0,0,2,0,1,0,0,0,1
0,0,0,1,0,0,1,0.6044776119402985,0.034905812453942524,1,0,2,1,0,0,0,1,0
0,1,0,1,0,2,0,0.01791044776119402,0.16392432756079592,0,2,0,1,0,1,0,0,0
0,1,0,1,0,2,0,0.02487562189054726,0.1365546702284451,0,2,0,0,1,0,0,0,1
0,1,0,1,0,1,1,0.3532338308457711,0.21385639277818722,2,1,1,1,0,0,1,0,0
0,0,0,1,1,0,1,0.608955223880597,0.0167131079587325,1,0,2,0,1,0,0,1,0
0,1,1,1,1,2,1,0.8039800995024875,0.7388425755342668,4,2,2,1,0,0,1,0,0
0,1,0,1,0,2,0,0.02288557213930348,0.12293317059690496,0,2,0,0,1,0,0,0,1
0,0,0,1,0,1,0,0.010447761194029848,0.08699106484893147,0,1,0,1,0,0,0,0,1
0,0,0,1,0,0,0,0.6517412935323383,0.028469279661016953,2,0,2,1,0,0,0,1,0
1,1,0,1,1,0,1,0.664179104477612,0.3042154108327193,1,1,2,0,1,0,0,1,0
1,0,0,1,1,0,1,0.8805970149253731,0.4671092022844511,4,1,2,1,0,1,0,0,0
0,0,1,1,0,2,1,0.014925373134328346,0.1804301768607222,0,2,0,1,0,0,0,0,1
0,1,1,1,0,2,0,0.012935323383084563,0.10171218680913782,0,1,0,1,0,0,0,0,1
0,1,1,1,0,2,0,0.021393034825870627,0.12557571849668386,0,2,0,0,1,0,1,0,0
0,0,0,1,0,0,0,0.34975124378109446,0.021727616064848933,1,0,1,0,1,0,1,0,0
1,1,0,1,1,2,1,0.9427860696517413,0.9197218128224025,6,2,2,1,0,0,1,0,0
0,1,1,1,1,2,0,0.7402985074626866,0.775262527634488,6,2,1,1,0,1,0,0,0
1,1,0,1,0,0,0,0.01691542288557213,0.024727109432571854,0,0,0,0,1,0,0,0,1
0,1,1,1,0,2,0,0.010945273631840807,0.13278947126013266,0,2,0,0,1,1,0,0,0
0,1,0,0,0,2,1,0.29203980099502486,0.3889323876197495,4,2,1,1,0,1,0,0,0
0,1,0,0,0,2,1,0.3567164179104477,0.4369127671333825,4,2,1,0,1,1,0,0,0
0,0,0,1,1,2,1,0.0681592039800995,0.19862288135593223,0,2,0,0,1,1,0,0,0
0,1,0,1,1,2,1,0.86318407960199,0.8739176492262345,4,2,2,1,0,0,1,0,0
0,1,0,1,1,1,1,0.061691542288557194,0.1227604550478998,0,1,0,1,0,1,0,0,0
0,1,1,1,1,1,0,0.755223880597015,0.6691921518054533,3,2,2,1,0,1,0,0,0
0,0,0,1,1,0,1,0.7094527363184079,0.11764807479734711,2,0,2,0,1,0,0,1,0
0,0,0,0,0,1,0,0.32388059701492533,0.05338061901252764,4,0,1,0,1,0,0,0,1
0,1,1,1,0,0,1,0.023880597014925342,0.080836634119381,0,1,0,0,1,0,0,1,0
0,1,0,1,0,0,1,0.8119402985074626,0.11409589167280768,4,0,2,0,1,0,0,1,0
0,0,1,1,0,1,0,0.02238805970149252,0.004404246499631541,0,0,0,1,0,1,0,0,0
0,0,0,0,0,2,1,0.25323383084577117,0.30148074797347096,4,2,1,0,1,1,0,0,0
